original_title,popularity,revenue,genres
Bubba Ho-tep,9.954848,0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 14, ""name"": ""Fantasy""}]"
Slam,0.29245,0,"[{""id"": 18, ""name"": ""Drama""}]"
Brigham City,0.280083,852206,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]"
Fiza,0.043023,623791,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10769, ""name"": ""Foreign""}, {""id"": 10749, ""name"": ""Romance""}]"
Orgazmo,5.06516,0,"[{""id"": 35, ""name"": ""Comedy""}]"
All the Real Girls,3.65924,0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]"
Dream with the Fishes,0.948316,0,"[{""id"": 35, ""name"": ""Comedy""}]"
Blue Car,0.672695,464000,"[{""id"": 18, ""name"": ""Drama""}]"
Palo Alto,16.570708,0,"[{""id"": 18, ""name"": ""Drama""}]"
Ajami,0.51799,0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]"
Wristcutters: A Love Story,8.542921,0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]"
I Origins,37.555398,336472,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 18, ""name"": ""Drama""}]"
The Battle of Shaker Heights,5.20209,0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]"
Jagal,8.887411,444575,"[{""id"": 99, ""name"": ""Documentary""}]"
Taxi to the Dark Side,0.748565,274661,"[{""id"": 99, ""name"": ""Documentary""}]"
Once in a Lifetime: The Extraordinary Story of the New York Cosmos,0.436148,0,"[{""id"": 99, ""name"": ""Documentary""}]"
Guiana 1838,0.030253,0,"[{""id"": 18, ""name"": ""Drama""}]"
Lisa Picard Is Famous,0.690089,0,[]
Antarctica: A Year on Ice,1.883947,0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 99, ""name"": ""Documentary""}]"
A LEGO Brickumentary,1.631274,0,"[{""id"": 99, ""name"": ""Documentary""}]"
Hardflip,0.341461,0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}]"
Chocolate: Deep Dark Secrets,0.887821,0,"[{""id"": 53, ""name"": ""Thriller""}]"
The House of the Devil,8.628485,0,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 27, ""name"": ""Horror""}]"
The Perfect Host,6.507094,14870,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]"
Safe Men,1.190729,0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]"
Speedway Junky,0.340019,0,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]"
The Last Big Thing,0.678475,0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]"
The Specials,9.055447,0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]"
16 to Life,0.108468,0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]"
Alone With Her,2.175696,10018,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}]"
Creative Control,1.50211,0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]"
Special,1.260314,7202,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]"
Sparkler,0.547654,0,[]
The Helix... Loaded,0.0206,0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]"
In Her Line of Fire,0.429587,0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]"
The Jimmy Show,0.098351,0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]"
Heli,3.629777,0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]"
Karachi se Lahore,0.060003,0,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}]"
Loving Annabelle,7.145832,0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]"
Hits,3.638411,0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]"
Jimmy and Judy,1.255771,0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]"
Frat Party,0.783842,0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]"
The Party's Over,0.118324,0,"[{""id"": 18, ""name"": ""Drama""}]"
Proud,0.023681,0,"[{""id"": 18, ""name"": ""Drama""}]"
The Poker House,2.948576,0,"[{""id"": 18, ""name"": ""Drama""}]"
Childless,0.243853,0,[]
ZMD: Zombies of Mass Destruction,1.563711,0,"[{""id"": 27, ""name"": ""Horror""}]"
Snow White: A Deadly Summer,0.653495,0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]"
A escondidas,1.233688,0,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]"
My Last Day Without You,0.153625,0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]"
Steppin: The Movie,0.328498,0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]"
Doc Holliday's Revenge,0.4594,0,"[{""id"": 37, ""name"": ""Western""}]"
Black Rock,7.207051,0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]"
Truth or Dare,6.679954,0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]"
The Pet,1.284741,0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]"
Bang Bang Baby,0.973323,0,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]"
Fear Clinic,1.859965,0,"[{""id"": 27, ""name"": ""Horror""}]"
Zombie Hunter,3.418372,0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]"
A Fine Step,0.65434,0,"[{""id"": 18, ""name"": ""Drama""}]"
Charly,0.178689,814666,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}]"
Banshee Chapter,7.310879,0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]"
Ask Me Anything,8.976128,0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]"
And Then Came Love,0.280829,0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]"
Food Chains,0.795698,0,"[{""id"": 99, ""name"": ""Documentary""}]"
On the Waterfront,16.015599,9600000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]"
L!fe Happens,5.974156,30905,"[{""id"": 35, ""name"": ""Comedy""}]"
"4 luni, 3 săptămîni și 2 zile",9.270133,1185783,"[{""id"": 18, ""name"": ""Drama""}]"
The Horror Network Vol. 1,0.392658,0,"[{""id"": 27, ""name"": ""Horror""}]"
Hard Candy,25.918007,7022209,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]"
The Quiet,4.0971,381420,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]"
Circumstance,2.34239,0,"[{""id"": 18, ""name"": ""Drama""}]"
Fruitvale Station,20.967146,17385830,"[{""id"": 18, ""name"": ""Drama""}]"
The Brass Teapot,10.639774,0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 53, ""name"": ""Thriller""}]"
Bambi,47.651878,267447150,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]"
The Hammer,0.957022,0,"[{""id"": 35, ""name"": ""Comedy""}]"
Latter Days,5.424916,819939,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]"
Le bonheur d'Elza,0.007254,0,"[{""id"": 18, ""name"": ""Drama""}]"
1982,0.175885,0,"[{""id"": 18, ""name"": ""Drama""}]"
"For a Good Time, Call...",14.238376,1243961,"[{""id"": 35, ""name"": ""Comedy""}]"
Celeste & Jesse Forever,9.436431,3094813,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]"
Time Changer,0.339757,0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 878, ""name"": ""Science Fiction""}]"
London to Brighton,3.060685,0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]"
American Hero,5.023091,0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]"
Windsor Drive,0.504251,0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]"
جدایی نادر از سیمین,12.049373,0,"[{""id"": 18, ""name"": ""Drama""}]"
Crying with Laughter,0.108135,0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]"
Welcome to the Dollhouse,5.870319,0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]"
Ruby in Paradise,0.59424,1001437,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]"
Raising Victor Vargas,3.643662,2816116,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]"
Die Büchse der Pandora,1.824184,0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10749, ""name"": ""Romance""}]"
Harrison Montgomery,0.006943,0,[]
Cama adentro,0.038706,0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10769, ""name"": ""Foreign""}]"
Deterrence,2.171288,0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]"
The Mudge Boy,5.292536,62852,"[{""id"": 18, ""name"": ""Drama""}]"
The Young Unknowns,0.004922,0,"[{""id"": 18, ""name"": ""Drama""}]"
Not Cool,1.186971,0,"[{""id"": 35, ""name"": ""Comedy""}]"
Død snø,11.205726,1984662,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}]"
Saints and Soldiers,6.003418,0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]"
Vessel,0.322553,0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]"
American Graffiti,19.326115,140000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]"
Iraq for Sale: The War Profiteers,1.517771,0,"[{""id"": 99, ""name"": ""Documentary""}]"
Aqua Teen Hunger Force Colon Movie Film for Theaters,1.453146,0,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}]"
Safety Not Guaranteed,25.186002,4007792,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 18, ""name"": ""Drama""}]"
Kevin Hart: Laugh at My Pain,5.498834,0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 99, ""name"": ""Documentary""}]"
Kill List,12.203041,171760,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]"
The Innkeepers,14.386807,78396,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]"
Il conformista,8.429295,0,"[{""id"": 18, ""name"": ""Drama""}]"
Interview with the Assassin,0.471264,0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]"
Donkey Punch,3.283886,0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]"
All the Boys Love Mandy Lane,12.284939,0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]"
Bled,1.039149,0,"[{""id"": 27, ""name"": ""Horror""}]"
High Noon,18.644023,8000000,"[{""id"": 37, ""name"": ""Western""}]"
Hoop Dreams,9.188431,7830611,"[{""id"": 99, ""name"": ""Documentary""}]"
Rize,1.623769,0,"[{""id"": 99, ""name"": ""Documentary""}]"
L.I.E. Long Island Expressway,7.731064,1667192,"[{""id"": 18, ""name"": ""Drama""}]"
The Sisterhood of Night,2.868942,0,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]"
B-Girl,0.631571,0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]"
Half Nelson,12.378031,4911725,"[{""id"": 18, ""name"": ""Drama""}]"
Naturally Native,0.578798,10508,"[{""id"": 18, ""name"": ""Drama""}]"
Hav Plenty,0.003142,0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]"
Adulterers,1.471139,0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]"
Escape from Tomorrow,1.352222,0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 14, ""name"": ""Fantasy""}]"
Starsuckers,0.429083,0,"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 10769, ""name"": ""Foreign""}]"
The Hadza:  Last of the First,0.045648,0,"[{""id"": 99, ""name"": ""Documentary""}]"
After,4.596157,0,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]"
Treachery,0.283059,0,"[{""id"": 18, ""name"": ""Drama""}]"
Walter,2.659006,0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]"
Top Hat,3.898498,3202000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]"
The Blair Witch Project,41.690578,248000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}]"
Woodstock,3.409764,34505110,"[{""id"": 36, ""name"": ""History""}, {""id"": 99, ""name"": ""Documentary""}, {""id"": 10402, ""name"": ""Music""}]"
The Kentucky Fried Movie,10.861167,0,"[{""id"": 35, ""name"": ""Comedy""}]"
Mercy Streets,0.099902,0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]"
Arnolds Park,0.006069,0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]"
Broken Vessels,0.069277,0,"[{""id"": 18, ""name"": ""Drama""}]"
Water & Power,0.350557,0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]"
They Will Have to Kill Us First,0.071349,0,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 99, ""name"": ""Documentary""}]"
Light from the Darkroom,0.012942,0,[]
Médecin de campagne,2.651304,0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]"
The Maid's Room,1.501688,0,"[{""id"": 53, ""name"": ""Thriller""}]"
A Hard Day's Night,10.730056,12299668,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]"
The Harvest (La Cosecha),0.010909,0,"[{""id"": 99, ""name"": ""Documentary""}]"
Love Letters,0.001586,0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]"
Julija in Alfa Romeo,0.061248,0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]"
Fireproof,6.093989,33456317,"[{""id"": 18, ""name"": ""Drama""}]"
Faith Connections,0.48088,0,"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 18, ""name"": ""Drama""}]"
Benji,2.651418,0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10749, ""name"": ""Romance""}]"
Open Water,15.611857,54667954,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]"
High Road,1.292948,0,"[{""id"": 35, ""name"": ""Comedy""}]"
Kingdom of the Spiders,2.537032,17000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]"
Mad Hot Ballroom,0.772668,0,"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 10751, ""name"": ""Family""}]"
The Station Agent,11.578545,8679814,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]"
To Save A Life,0.05021,0,"[{""id"": 18, ""name"": ""Drama""}]"
Wordplay,0.906096,0,"[{""id"": 99, ""name"": ""Documentary""}]"
Beyond the Mat,2.778633,500000,"[{""id"": 99, ""name"": ""Documentary""}]"
The Singles Ward,0.920591,0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10749, ""name"": ""Romance""}]"
Osama,1.447734,0,"[{""id"": 18, ""name"": ""Drama""}]"
Sholem Aleichem: Laughing In The Darkness,0.109579,845188,"[{""id"": 99, ""name"": ""Documentary""}]"
Groove,1.09454,0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]"
The R.M.,0.082978,0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10751, ""name"": ""Family""}]"
Twin Falls Idaho,0.619136,0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]"
Mean Creek,8.519202,603943,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]"
Hurricane Streets,0.36447,0,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]"
Never Again,0.039077,0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]"
Civil Brand,0.665512,0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]"
Lonesome Jim,3.433625,0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]"
Drinking Buddies,17.378455,343341,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]"
Deceptive Practice: The Mysteries and Mentors of Ricky Jay,0.425195,0,"[{""id"": 99, ""name"": ""Documentary""}]"
七人の侍,39.756748,271841,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]"
Kita svajonių komanda,0.388401,0,"[{""id"": 99, ""name"": ""Documentary""}]"
Johnny Suede,1.354816,0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]"
Finishing The Game,0.459625,0,"[{""id"": 35, ""name"": ""Comedy""}]"
Rubber,9.108949,98017,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}]"
Kiss the Bride,1.65426,0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]"
The Slaughter Rule,1.390909,0,"[{""id"": 18, ""name"": ""Drama""}]"
Monsters,26.406001,4242978,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]"
The Californians,0.218736,0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]"
The Living Wake,0.383442,0,"[{""id"": 35, ""name"": ""Comedy""}]"
Detention of the Dead,2.391847,0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]"
疯狂的石头,1.68502,0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]"
Scott Walker: 30 Century Man,0.607782,0,"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 10402, ""name"": ""Music""}]"
Everything Put Together,0.046903,0,"[{""id"": 18, ""name"": ""Drama""}]"
Good Kill,10.924273,316472,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]"
The Outrageous Sophie Tucker,0.021419,0,[]
Now Is Good,14.142073,0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]"
Girls Gone Dead,1.600171,0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}]"
America Is Still the Place,0,0,[]
Subconscious,0.397323,0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]"
Enter Nowhere,3.637857,0,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]"
El Rey de Najayo,0.080105,0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]"
Fight to the Finish,0.251828,0,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 28, ""name"": ""Action""}]"
Alleluia! The Devil's Carnival,0.674398,0,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 27, ""name"": ""Horror""}]"
The Sound and the Shadow,0.072359,0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 9648, ""name"": ""Mystery""}]"
Rodeo Girl,0.087574,0,"[{""id"": 10751, ""name"": ""Family""}]"
Born to Fly: Elizabeth Streb vs. Gravity,0.069244,0,"[{""id"": 99, ""name"": ""Documentary""}]"
The Little Ponderosa Zoo,0.073079,0,[]
The Toxic Avenger,6.672008,0,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]"
Straight Out of Brooklyn,0.161517,0,"[{""id"": 18, ""name"": ""Drama""}]"
Bloody Sunday,7.330691,773228,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]"
Diamond Ruff,0.165257,0,[]
Conversations with Other Women,4.442355,973525,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]"
Poultrygeist: Night of the Chicken Dead,3.905877,0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}]"
Mutual Friends,0.136721,0,[]
42nd Street,1.933366,2281000,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]"
Rise of the Entrepreneur: The Search for a Better Way,0.052942,0,[]
Metropolitan,1.014966,0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]"
Så som i himmelen,4.321249,0,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]"
Roadside,0.160234,0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 18, ""name"": ""Drama""}]"
Napoleon Dynamite,23.603514,46118097,"[{""id"": 35, ""name"": ""Comedy""}]"
Blue Ruin,25.349758,258384,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]"
Paranormal Activity,47.456823,193355800,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}]"
Dogtown and Z-Boys,3.291609,0,"[{""id"": 99, ""name"": ""Documentary""}]"
Monty Python and the Holy Grail,64.782984,5028948,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}]"
Quinceañera,0.034135,0,"[{""id"": 18, ""name"": ""Drama""}]"
Gory Gory Hallelujah,0.033883,0,[]
Tarnation,1.063439,1162014,"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 18, ""name"": ""Drama""}]"
I Want Your Money,0.084344,0,"[{""id"": 99, ""name"": ""Documentary""}]"
Love in the Time of Monsters,0.133619,0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}]"
...E tu vivrai nel terrore! L'aldilà,8.022122,0,"[{""id"": 27, ""name"": ""Horror""}]"
What Happens in Vegas,38.100488,170000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]"
The Dark Hours,1.428483,0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]"
My Beautiful Laundrette,3.703005,2451545,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]"
Fabled,0.003352,0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]"
